flight_id,time,lat,lon,alt
69,1970-01-01 00:00:00.07512,40.0496037,32.5958428,0.0825566
69,1970-01-01 00:00:00.075719,40.0496043,32.5958432,0.0825472999999999
69,1970-01-01 00:00:00.076121,40.049605,32.5958426,0.082549
69,1970-01-01 00:00:00.07652,40.0496049,32.5958443,0.0825390999999999
69,1970-01-01 00:00:00.077125,40.0496052,32.5958441,0.0825417
69,1970-01-01 00:00:00.077521,40.0496055,32.5958462,0.0825346
69,1970-01-01 00:00:00.078121,40.0496058,32.5958484,0.0825228
69,1970-01-01 00:00:00.078521,40.0496061,32.5958504,0.0825144999999999
69,1970-01-01 00:00:00.079124,40.0496061,32.5958511,0.0825084
69,1970-01-01 00:00:00.079522,40.0496062,32.595851,0.0825146
69,1970-01-01 00:00:00.080119,40.0496061,32.5958527,0.0825201
69,1970-01-01 00:00:00.080525,40.0496054,32.595855,0.0825072999999999
69,1970-01-01 00:00:00.081139,40.049605,32.5958571,0.0824949
69,1970-01-01 00:00:00.081529,40.0496047,32.5958591,0.0824876
69,1970-01-01 00:00:00.082136,40.0496052,32.5958596,0.082483
69,1970-01-01 00:00:00.082719,40.0496037,32.5958633,0.0824396
69,1970-01-01 00:00:00.083121,40.0496037,32.5958627,0.0824314
69,1970-01-01 00:00:00.083519,40.0496034,32.5958641,0.0824261
69,1970-01-01 00:00:00.084121,40.0496034,32.5958662,0.082421
69,1970-01-01 00:00:00.084521,40.0496035,32.5958679,0.0824131
69,1970-01-01 00:00:00.085122,40.0496031,32.5958709,0.0823974
69,1970-01-01 00:00:00.085717,40.0496032,32.5958693,0.0823822999999999
69,1970-01-01 00:00:00.086121,40.0496035,32.5958688,0.0823773
69,1970-01-01 00:00:00.08672,40.0496028,32.5958738,0.0823561999999999
69,1970-01-01 00:00:00.087116,40.0496024,32.5958764,0.0823443
69,1970-01-01 00:00:00.087526,40.0496018,32.5958792,0.0823245
69,1970-01-01 00:00:00.088126,40.0496009,32.5958834,0.0822947
69,1970-01-01 00:00:00.088519,40.0496005,32.5958864,0.0822784
69,1970-01-01 00:00:00.089126,40.0495996,32.5958917,0.0822516
69,1970-01-01 00:00:00.089525,40.0495992,32.5958948,0.0822335999999999
69,1970-01-01 00:00:00.090126,40.0495984,32.5958995,0.0822085999999999
69,1970-01-01 00:00:00.09053,40.0495975,32.5959034,0.0821857
69,1970-01-01 00:00:00.091138,40.0495974,32.595907,0.0821718999999999
69,1970-01-01 00:00:00.091526,40.0495969,32.5959097,0.0821572
69,1970-01-01 00:00:00.092136,40.0495962,32.595914,0.082134
69,1970-01-01 00:00:00.092527,40.0495959,32.5959168,0.0821211999999999
69,1970-01-01 00:00:00.093125,40.0495949,32.5959225,0.0820989
69,1970-01-01 00:00:00.093525,40.0495946,32.5959246,0.08209
69,1970-01-01 00:00:00.094125,40.0495939,32.5959277,0.0820747999999999
69,1970-01-01 00:00:00.094526,40.0495936,32.5959294,0.0820615
69,1970-01-01 00:00:00.095124,40.0495921,32.5959341,0.0820277
69,1970-01-01 00:00:00.095526,40.0495917,32.5959359,0.0820125999999999
69,1970-01-01 00:00:00.096124,40.0495908,32.5959389,0.0819942
69,1970-01-01 00:00:00.096526,40.0495904,32.5959405,0.0819811
69,1970-01-01 00:00:00.097125,40.0495901,32.5959432,0.0819641
69,1970-01-01 00:00:00.097527,40.0495894,32.5959419,0.0819356
69,1970-01-01 00:00:00.098126,40.0495876,32.5959465,0.0819024
69,1970-01-01 00:00:00.098529,40.0495876,32.5959515,0.0818918
69,1970-01-01 00:00:00.099127,40.0495875,32.5959516,0.0818803
69,1970-01-01 00:00:00.099529,40.0495871,32.5959516,0.0818716999999999
69,1970-01-01 00:00:00.100139,40.0495871,32.5959511,0.0818605
69,1970-01-01 00:00:00.100719,40.0495871,32.5959516,0.0818503
69,1970-01-01 00:00:00.101136,40.0495872,32.5959517,0.0818460999999999
69,1970-01-01 00:00:00.101527,40.0495869,32.5959529,0.0818409
69,1970-01-01 00:00:00.102116,40.0495866,32.5959532,0.0818385
69,1970-01-01 00:00:00.102522,40.0495865,32.595953699999995,0.0818388999999999
69,1970-01-01 00:00:00.103124,40.0495866,32.5959546,0.0818458
69,1970-01-01 00:00:00.103522,40.0495866,32.5959562,0.0818465
69,1970-01-01 00:00:00.104126,40.0495867,32.595957,0.0818527999999999
69,1970-01-01 00:00:00.104522,40.0495864,32.5959595,0.0818508
